Title,Date_Added,Age,Netflix,Hulu,Prime Video,Disney+,Original Network,Netflix Exclusive Regions,Original,Type,Genre,Rating
Stalker,-,18+,0,0,1,0,-,-,False,movie,Thriller,3.9
Stalker,-,18+,0,0,1,0,-,-,False,movie,"Animation,Horror",-
Stalker,-,18+,0,0,1,0,-,-,False,tvSeries,"Crime,Drama,Thriller",7.5
Stalker,-,18+,0,0,1,0,-,-,False,movie,"Drama,Thriller",-
Stalker,-,18+,0,0,1,0,-,-,False,movie,"Horror,Thriller",4.3
Stalker,-,18+,0,0,1,0,-,-,False,movie,Thriller,-
Stalker,-,18+,0,0,1,0,-,-,False,movie,"Comedy,Documentary,Horror",-
Stalker,-,18+,0,0,1,0,-,-,False,movie,"Drama,Sci-Fi",8.2
Stalker,-,18+,0,0,1,0,-,-,False,movie,"Comedy,Horror,Thriller",-
Stalker,-,18+,0,0,1,0,-,-,False,movie,"Drama,Mystery,Thriller",-
Stalker,-,18+,0,0,1,0,-,-,False,movie,\N,-
Stalker,-,18+,0,0,1,0,-,-,False,movie,Thriller,6.4
Stalker,-,18+,0,0,1,0,-,-,False,movie,Thriller,5.8
Starship Rising,-,16+,0,0,1,0,-,-,False,-,-,-
Strawberry Shortcake: Berry Bitty Adventures,2016,-,-,-,-,-,-,-,False,-,-,-
Submachine Guns International,-,-,0,0,1,0,-,-,False,-,-,-
Tellur Aliens,2016,-,1,0,0,0,-,-,False,movie,"Adventure,Animation,Comedy",4.4
The Big Cat,-,-,0,0,1,0,-,-,False,movie,"Action,Adventure,Drama",5.4
The Clovehitch Killer,-,13+,0,1,0,0,-,-,False,movie,"Crime,Drama,Mystery",6.5
The Creature Below,-,-,0,0,1,0,-,-,False,movie,"Horror,Sci-Fi",3.7
The Gay Deceivers,-,18+,0,0,1,0,-,-,False,movie,Comedy,5.8
The Great British Baking Show: Holidays,2019,16+,1,0,0,0,-,-,False,-,-,-
The High Fructose Adventures of Annoying Orange,-,7+,0,1,1,0,-,-,False,tvSeries,"Action,Adventure,Animation",2.0
The House with 100 Eyes,-,-,0,0,1,0,-,-,False,-,-,-
The Life Zone,-,13+,0,0,1,0,-,-,False,movie,"Horror,Thriller",1.9
The Overbrook Brothers,-,-,0,1,0,0,-,-,False,movie,"Comedy,Drama",6.3
The Posh Frock Shop,-,-,0,1,0,0,-,-,False,-,-,-
The President's Mistress,-,-,0,0,1,0,-,-,False,-,-,-
The Red Queen Kills Seven Times,-,7+,0,0,1,0,-,-,False,-,-,-
The Runaways,-,18+,1,0,0,0,-,-,False,tvSeries,Drama,6.9
The Runaways,-,18+,1,0,0,0,-,-,False,movie,Drama,-
The Runaways,-,18+,1,0,0,0,-,-,False,movie,Adventure,8.6
The Runaways,-,18+,1,0,0,0,-,-,False,movie,"Biography,Drama,Music",6.5
The Runaways,-,18+,1,0,0,0,-,-,False,tvSeries,Documentary,-
The Sea Hunters,-,all,0,0,1,0,-,-,False,tvSeries,"Adventure,Documentary,Mystery",8.2
The Seven Deadly Sins,2018,16+,1,0,0,0,-,-,False,movie,Drama,5.3
The Story of Film: An Odyssey,-,-,0,1,0,0,-,-,False,-,-,-
The Swan Princess: The Mystery of the Enchanted Kingdom,-,all,0,1,0,0,-,-,False,-,-,-
The Vortex,-,-,0,0,1,0,-,-,False,movie,Drama,-
The Vortex,-,-,0,0,1,0,-,-,False,movie,Drama,6.7
Two Hundred Thousand Dirty,-,-,0,0,1,0,-,-,False,movie,Comedy,6.8
UFO Chronicles: Cosmic Watergate,-,-,0,0,1,0,-,-,False,movie,Documentary,6.3
Used Goods,2019,-,-,-,-,-,-,-,False,-,-,-
Wait Up Harriet,-,-,0,0,1,0,-,-,False,movie,Drama,7.0
West Coast Customs,2017,-,1,0,1,0,-,-,False,tvSeries,Reality-TV,6.0
Wildling,-,18+,1,0,0,0,-,-,False,movie,"Drama,Fantasy,Horror",5.5
Willy Wonka & the Chocolate Factory,2020,all,1,0,0,0,-,-,False,movie,"Family,Fantasy,Musical",7.8
World's Funniest Moments,-,-,0,0,1,0,-,-,False,-,-,-
You Don't Mess with the Zohan,2019,-,-,-,-,-,-,-,False,movie,Comedy,5.5
Zorro,-,all,0,0,1,0,-,-,False,tvSeries,"Action,Adventure,Comedy",8.2
Zorro,-,all,0,0,1,0,-,-,False,tvSeries,"Adventure,Family,Romance",6.8
Zorro,-,all,0,0,1,0,-,-,False,tvSeries,Action,-
Zorro,-,all,0,0,1,0,-,-,False,movie,Action,-
Zorro,-,all,0,0,1,0,-,-,False,movie,"Action,Adventure,Comedy",6.6
Zorro,-,all,0,0,1,0,-,-,False,tvSeries,"Adventure,Animation,Family",6.5
Zorro,-,all,0,0,1,0,-,-,False,tvSeries,"Action,Adventure,Drama",7.4
Zorro,-,all,0,0,1,0,-,-,False,movie,Drama,-
Zorro,-,all,0,0,1,0,-,-,False,movie,"Action,Adventure,Comedy",5.3
$elfie Shootout,-,16+,0,0,1,0,-,-,False,movie,Comedy,-
$elfie Shootout,-,16+,0,0,1,0,-,-,False,movie,Comedy,3.5
20/20,-,-,0,1,0,0,-,-,False,tvSeries,\N,5.9
20/20,-,-,0,1,0,0,-,-,False,tvSeries,"Documentary,News",6.5
21 Days,-,-,0,0,1,0,-,-,False,movie,"Horror,Thriller",4.5
21 Days,-,-,0,0,1,0,-,-,False,movie,"Biography,Drama,Sport",-
21 Days,-,-,0,0,1,0,-,-,False,movie,Drama,6.1
21 Days,-,-,0,0,1,0,-,-,False,movie,Documentary,4.7
A Blade in the Dark,-,-,0,0,1,0,-,-,False,-,-,-
A Merry Mirthworm Christmas,-,-,0,0,1,0,-,-,False,-,-,-
Absolutely Anything,-,18+,0,0,1,0,-,-,False,movie,"Comedy,Sci-Fi",6.0
All This Panic,-,16+,0,0,1,0,-,-,False,movie,Documentary,6.8
Alone for Christmas,-,all,0,0,1,0,-,-,False,movie,\N,-
Amazon,-,-,0,0,1,0,-,-,False,movie,Action,-
Amazon,-,-,0,0,1,0,-,-,False,tvSeries,Documentary,8.4
Amazon,-,-,0,0,1,0,-,-,False,tvSeries,Documentary,7.1
Amazon,-,-,0,0,1,0,-,-,False,tvSeries,Adventure,7.6
Amazon,-,-,0,0,1,0,-,-,False,movie,Drama,5.5
Angels Hard as They Come,-,18+,0,0,1,0,-,-,False,movie,"Action,Drama,Thriller",4.7
Assignment Berlin,-,-,0,0,1,0,-,-,False,movie,Drama,3.9
Assignment Berlin,-,-,0,0,1,0,-,-,False,movie,"Drama,Thriller",4.3
Back in Time,-,-,0,1,1,0,-,-,False,movie,"Documentary,Family,History",6.3
Back in Time,-,-,0,1,1,0,-,-,False,tvSeries,Family,5.1
Back in Time,-,-,0,1,1,0,-,-,False,tvSeries,Drama,-
Banished,-,18+,0,1,0,0,-,-,False,movie,Documentary,-
Banished,-,18+,0,1,0,0,-,-,False,movie,Sci-Fi,-
Banished,-,18+,0,1,0,0,-,-,False,movie,"Action,Comedy,Crime",6.9
Beavis and Butt-head,-,16+,0,0,1,0,-,-,False,-,-,-
Before All Others,-,7+,0,0,1,0,-,-,False,movie,Family,5.5
Berlin Tunnel 21,-,-,0,0,1,0,-,-,False,-,-,-
Bernadette,-,-,0,0,1,0,-,-,False,movie,"Biography,Documentary,Drama",8.4
Bernadette,-,-,0,0,1,0,-,-,False,movie,Drama,6.7
Bernadette,-,-,0,0,1,0,-,-,False,movie,Comedy,7.6
Beyblade: Metal Fusion,2017,-,-,-,-,-,-,-,False,-,-,-
Bhoot,2019,-,1,0,1,0,-,-,False,movie,"Horror,Mystery,Thriller",6.5
Bloody Bloody Bible Camp,-,-,0,0,1,0,-,-,False,movie,"Comedy,Horror",4.6
Blue Ridge,-,-,0,0,1,0,-,-,False,movie,"Crime,Drama,Thriller",-
Blue Ridge,-,-,0,0,1,0,-,-,False,movie,"Comedy,Drama",5.8
Book of Monsters,-,-,0,0,1,0,-,-,False,movie,"Action,Comedy,Horror",5.0
Bridget Christie: Stand Up for Her,2017,-,-,-,-,-,-,-,False,-,-,-
Brothers of War,-,-,0,0,1,0,-,-,False,movie,"Drama,War",4.6
Caribbean Life,-,all,0,1,0,0,-,-,False,tvSeries,Reality-TV,6.7
Chasing Gold,-,-,0,0,1,0,-,-,False,movie,"Crime,Drama,Mystery",5.5
Children of Winter,-,-,0,0,1,0,-,-,False,-,-,-
Christmas in Wonderland,-,7+,0,0,1,0,-,-,False,movie,"Comedy,Crime,Family",4.8
Chronicle Of Love,-,-,0,0,1,0,-,-,False,-,-,-
Close,2019,18+,1,0,0,0,Netflix,Selected territories,True,movie,Drama,6.5
Close,2019,18+,1,0,0,0,Netflix,Selected territories,True,movie,"Crime,Drama",2.7
Close,2019,18+,1,0,0,0,Netflix,Selected territories,True,movie,"Action,Thriller",5.6
Close,2019,18+,1,0,0,0,Netflix,Selected territories,True,movie,Action,-
Compulsión,-,-,1,0,0,0,-,-,False,movie,"Crime,Horror,Thriller",7.2
Danny Collins,-,18+,0,0,1,0,-,-,False,movie,"Biography,Comedy,Drama",7.0
Dark Harbor,-,18+,0,0,1,0,-,-,False,movie,Thriller,-
Dark Harbor,-,18+,0,0,1,0,-,-,False,movie,"Drama,Thriller",6.2
Daylight's End,-,-,0,1,1,0,-,-,False,movie,"Action,Fantasy,Horror",5.4
Demonic,2017,18+,1,0,0,0,-,-,False,movie,"Horror,Thriller",5.3
Devil's Gate,-,-,0,1,0,0,-,-,False,movie,Thriller,5.6
Devil's Gate,-,-,0,1,0,0,-,-,False,movie,"Horror,Sci-Fi,Thriller",5.1
Dino The Dinosaur,-,-,0,0,1,0,-,-,False,-,-,-
Düğün Dernek,2017,-,-,-,-,-,-,-,False,-,-,-
Encounter: The Killing,2019,-,-,-,-,-,-,-,False,movie,"Crime,Drama",6.8
Enrique Iglesias: Latin Love,-,-,0,0,1,0,-,-,False,-,-,-
Episodes,2018,18+,1,0,0,0,-,-,False,tvSeries,Comedy,7.8
Fantastic Four: World's Greatest Heroes,-,7+,0,0,0,1,-,-,False,tvSeries,"Action,Animation,Family",6.7
Fields of the Dead,-,-,0,0,1,0,-,-,False,movie,Horror,2.5
Fire in the Blood,2017,-,1,0,0,0,-,-,False,movie,"Documentary,History",7.7
Food Stories,-,-,0,0,1,0,-,-,False,-,-,-
For Those in Peril,-,-,0,0,1,0,-,-,False,movie,"Drama,War",6.5
For Those in Peril,-,-,0,0,1,0,-,-,False,movie,Drama,6.4
Friends,-,18+,0,0,1,0,-,-,False,movie,Drama,-
Friends,-,18+,0,0,1,0,-,-,False,movie,"Comedy,Drama",7.5
Friends,-,18+,0,0,1,0,-,-,False,movie,Comedy,6.9
Friends,-,18+,0,0,1,0,-,-,False,movie,"Comedy,Drama,Romance",7.5
Friends,-,18+,0,0,1,0,-,-,False,tvSeries,"Comedy,Romance",8.9
Friends,-,18+,0,0,1,0,-,-,False,movie,"Comedy,Drama",5.9
Friends,-,18+,0,0,1,0,-,-,False,movie,\N,7.4
Friends,-,18+,0,0,1,0,-,-,False,tvSeries,"Comedy,Drama",7.2
Friends,-,18+,0,0,1,0,-,-,False,movie,Drama,6.0
Friends,-,18+,0,0,1,0,-,-,False,movie,Drama,-
Friends,-,18+,0,0,1,0,-,-,False,movie,Drama,-
Friends,-,18+,0,0,1,0,-,-,False,tvSeries,Romance,7.8
Friends,-,18+,0,0,1,0,-,-,False,movie,"Drama,Romance",6.6
Funeral in Berlin,-,-,0,0,1,0,-,-,False,movie,Thriller,6.9
Gerald's Game,2017,18+,1,0,0,0,Netflix,Worldwide,True,movie,"Drama,Horror,Thriller",6.6
Girl Lost,-,13+,0,0,1,0,-,-,False,movie,\N,-
Girl Model,-,-,0,0,1,0,-,-,False,movie,"Documentary,Thriller",6.5
Golgo 13: The Professional,-,-,0,0,1,0,-,-,False,-,-,-
Held For Ransom,-,-,0,0,1,0,-,-,False,-,-,-
Highway Thru Hell,2019,7+,1,0,0,0,-,-,False,tvSeries,Documentary,8.1
Hitler's Circle of Evil,2018,-,1,0,0,0,-,-,False,tvSeries,"Biography,Documentary,History",8.0
How to Stage a Coup,2017,-,1,0,0,0,-,-,False,-,-,-
Irada Pakka,2018,-,-,-,-,-,-,-,False,movie,"Comedy,Drama",5.7
Kingdoms of the Sky,2018,-,-,-,-,-,-,-,False,-,-,-
Kocan Kadar Konus,2017,-,-,-,-,-,-,-,False,movie,"Comedy,Drama,Fantasy",6.3
Laughs,-,-,0,1,0,0,-,-,False,tvSeries,Comedy,8.0
Legacy of Fear,-,-,0,0,1,0,-,-,False,-,-,-
Lego Set Builds Spongebob Squarepants - Artifex,-,-,0,0,1,0,-,-,False,-,-,-
Let's Kill Grandpa,-,-,0,0,1,0,-,-,False,movie,"Comedy,Thriller",4.3
Life Sentence,2018,16+,1,0,0,0,-,-,False,movie,"Drama,Thriller",5.9
Life Sentence,2018,16+,1,0,0,0,-,-,False,movie,Drama,-
Life Sentence,2018,16+,1,0,0,0,-,-,False,tvSeries,"Comedy,Drama",6.6
Little Women: Atlanta,-,16+,0,1,0,0,-,-,False,tvSeries,Reality-TV,5.3
Lorna Doone,-,-,0,0,1,0,-,-,False,movie,"Adventure,Drama,Romance",5.9
Lorna Doone,-,-,0,0,1,0,-,-,False,movie,"Adventure,Drama,Romance",5.9
Lorna Doone,-,-,0,0,1,0,-,-,False,movie,"Adventure,Drama,Romance",5.1
Lorna Doone,-,-,0,0,1,0,-,-,False,movie,"Drama,Romance",-
Lorna Doone,-,-,0,0,1,0,-,-,False,movie,"Drama,Romance",6.7
Lost Treasures of Egypt,-,-,0,1,0,1,-,-,False,-,-,-
Love O2O,2018,16+,1,0,0,0,-,-,False,tvSeries,"Drama,Romance",8.0
Love O2O,2019,16+,1,0,0,0,-,-,False,tvSeries,"Drama,Romance",8.0
Malamaal Weekly,-,-,0,0,1,0,-,-,False,movie,"Comedy,Drama,Romance",6.9
Man of Her Dreams,-,-,0,0,1,0,-,-,False,movie,Comedy,6.3
Man of Her Dreams,-,-,0,0,1,0,-,-,False,movie,"Drama,Thriller",5.1
Marlon,2019,7+,1,1,0,0,-,-,False,tvSeries,Comedy,7.0
Marlon,2019,7+,1,1,0,0,-,-,False,movie,Documentary,-
Marlon,2019,7+,1,1,0,0,-,-,False,movie,"Comedy,Drama",5.9
Martin Clunes: Last Lemur Standing,-,-,0,0,1,0,-,-,False,-,-,-
Meatballs,-,7+,0,0,1,0,-,-,False,movie,Comedy,6.2
Million Pound Menu,2019,-,1,0,0,0,-,-,False,tvSeries,"Game-Show,Reality-TV",6.4
Motown Mafia: The Story of Eddie Jackson and Courtney Brown,-,-,0,0,1,0,-,-,False,movie,"Biography,Crime,Documentary",6.7
My Guardian Angel,-,-,0,0,1,0,-,-,False,movie,Thriller,4.7
Naan Sigappu Manithan,2018,-,1,0,1,0,-,-,False,movie,"Action,Drama,Thriller",6.5
Naan Sigappu Manithan,2018,-,1,0,1,0,-,-,False,movie,"Action,Crime,Drama",6.8
Nick Thune: Good Guy,-,-,0,0,1,0,-,-,False,-,-,-
Norm of the North: King Sized Adventure,2019,-,1,0,0,0,-,-,False,movie,"Adventure,Animation,Comedy",3.2
Pad Man,2018,-,-,-,-,-,-,-,False,-,-,-
Parasite,-,18+,0,1,1,0,-,-,False,movie,"Horror,Sci-Fi",3.8
Parasite,-,18+,0,1,1,0,-,-,False,movie,"Action,Adventure,Horror",2.5
Parasite,-,18+,0,1,1,0,-,-,False,movie,Action,-
People You May Know,2017,18+,1,0,0,0,-,-,False,movie,"Comedy,Drama,Romance",5.6
People You May Know,2017,18+,1,0,0,0,-,-,False,tvSeries,Comedy,7.5
People You May Know,2017,18+,1,0,0,0,-,-,False,movie,Comedy,-
People You May Know,2017,18+,1,0,0,0,-,-,False,movie,"Comedy,Drama",5.6
People You May Know,2018,18+,1,0,0,0,-,-,False,movie,"Comedy,Drama,Romance",5.6
People You May Know,2018,18+,1,0,0,0,-,-,False,tvSeries,Comedy,7.5
People You May Know,2018,18+,1,0,0,0,-,-,False,movie,Comedy,-
People You May Know,2018,18+,1,0,0,0,-,-,False,movie,"Comedy,Drama",5.6
Pipe Dream,-,18+,0,0,1,0,-,-,False,tvSeries,Sport,7.4
Pipe Dream,-,18+,0,0,1,0,-,-,False,movie,Drama,-
Pipe Dream,-,18+,0,0,1,0,-,-,False,movie,Comedy,4.2
Pipe Dream,-,18+,0,0,1,0,-,-,False,movie,Drama,-
Pipe Dream,-,18+,0,0,1,0,-,-,False,movie,"Comedy,Romance",5.9
Portrait of Alison,-,-,0,0,1,0,-,-,False,tvSeries,Thriller,-
Portrait of Alison,-,-,0,0,1,0,-,-,False,movie,"Crime,Drama,Mystery",6.4
Red Dirt Rising,-,7+,0,0,1,0,-,-,False,movie,Drama,3.8
Ricardo O'Farrill: Abrazo Genial,-,-,1,0,0,0,-,-,False,-,-,-
Rock of Ages: The Rolling Stones,-,-,0,0,1,0,-,-,False,-,-,-
Rumor Has It,2019,-,-,-,-,-,-,-,False,tvSeries,Game-Show,5.5
San Pietro,2017,-,1,0,1,0,-,-,False,-,-,-
Sherman's Showcase,-,18+,0,1,0,0,-,-,False,tvSeries,"Comedy,Music",5.1
Space Trucker Bruce,-,-,0,0,1,0,-,-,False,movie,"Comedy,Sci-Fi",5.3
Steampunk'd,-,-,1,1,0,0,-,-,False,tvSeries,"Game-Show,Reality-TV",5.7
Sunday,-,-,0,0,1,0,-,-,False,movie,Family,-
Sunday,-,-,0,0,1,0,-,-,False,movie,"Comedy,Romance",7.8
Sunday,-,-,0,0,1,0,-,-,False,movie,Drama,-
Sunday,-,-,0,0,1,0,-,-,False,tvSeries,News,-
Sunday,-,-,0,0,1,0,-,-,False,tvSeries,News,-
Sunday,-,-,0,0,1,0,-,-,False,movie,"Crime,Drama",8.1
Sunday,-,-,0,0,1,0,-,-,False,tvSeries,News,-
Sunday,-,-,0,0,1,0,-,-,False,movie,Drama,-
Sunday,-,-,0,0,1,0,-,-,False,movie,Comedy,7.8
Sunday,-,-,0,0,1,0,-,-,False,movie,Drama,-
Sunday,-,-,0,0,1,0,-,-,False,movie,"Drama,Romance",5.9
Sunday,-,-,0,0,1,0,-,-,False,movie,\N,-
Sunday,-,-,0,0,1,0,-,-,False,movie,"Action,Comedy,Mystery",5.3
Sunday,-,-,0,0,1,0,-,-,False,movie,"Drama,Romance",6.8
Sunday,-,-,0,0,1,0,-,-,False,tvSeries,\N,-
Sunday,-,-,0,0,1,0,-,-,False,movie,Drama,-
Sunday,-,-,0,0,1,0,-,-,False,movie,Comedy,-
Sunday,-,-,0,0,1,0,-,-,False,tvSeries,Comedy,8.0
Sunday,-,-,0,0,1,0,-,-,False,tvSeries,Comedy,-
Sunday,-,-,0,0,1,0,-,-,False,tvSeries,Talk-Show,-
Sunday,-,-,0,0,1,0,-,-,False,movie,"Documentary,Drama,Family",-
Tarzan of the Apes,-,-,0,0,1,0,-,-,False,movie,"Action,Adventure",5.7
The Adventures of Dr. Buckeye Bottoms,-,-,0,1,0,0,-,-,False,tvSeries,Reality-TV,9.1
The Ape Man,-,all,0,0,1,0,-,-,False,movie,"Action,Drama,Horror",4.5
The Aryan Couple,-,13+,0,0,1,0,-,-,False,movie,"Drama,War",6.3
The Bait,-,-,1,0,0,0,-,-,False,movie,"Crime,Drama",-
The Bait,-,-,1,0,0,0,-,-,False,movie,"Crime,Drama",-
The Bait,-,-,1,0,0,0,-,-,False,movie,Thriller,-
The Bait,-,-,1,0,0,0,-,-,False,movie,Action,5.8
The Big Lie: American Addict 2,-,-,0,0,1,0,-,-,False,movie,Documentary,6.5
The Callback Queen,-,-,0,0,1,0,-,-,False,movie,"Comedy,Romance",4.4
The Congress,2019,-,-,-,-,-,-,-,False,movie,"Animation,Drama,Sci-Fi",6.5
The Duke Of Mount Deer,-,-,0,0,1,0,-,-,False,-,-,-
The Eichmann Show,2017,-,1,0,0,0,-,-,False,-,-,-
The Emperor's New Groove,-,all,0,0,0,1,-,-,False,movie,"Adventure,Animation,Comedy",7.3
The F Word,-,18+,0,1,0,0,-,-,False,movie,Documentary,-
The F Word,-,18+,0,1,0,0,-,-,False,movie,"Comedy,Romance",-
The F Word,-,18+,0,1,0,0,-,-,False,tvSeries,Reality-TV,5.0
The F Word,-,18+,0,1,0,0,-,-,False,movie,Drama,6.5
The F Word,-,18+,0,1,0,0,-,-,False,tvSeries,Talk-Show,-
The F Word,-,18+,0,1,0,0,-,-,False,tvSeries,Documentary,-
The F Word,-,18+,0,1,0,0,-,-,False,movie,Comedy,-
The F Word,-,18+,0,1,0,0,-,-,False,movie,"Comedy,Romance",6.8
The F Word,-,18+,0,1,0,0,-,-,False,tvSeries,Documentary,6.9
The Flood,-,-,0,0,0,1,-,-,False,movie,Family,6.3
The Flood,-,-,0,0,0,1,-,-,False,movie,Drama,4.8
The Flood,-,-,0,0,0,1,-,-,False,movie,"Drama,Romance,Thriller",-
The Flood,-,-,0,0,0,1,-,-,False,movie,"Drama,Music",-
The Flood,-,-,0,0,0,1,-,-,False,movie,History,-
The Flood,-,-,0,0,0,1,-,-,False,movie,"Documentary,Drama,History",-
The Foul King,-,-,0,0,1,0,-,-,False,-,-,-
The Good Wife,-,16+,1,1,1,0,-,-,False,tvSeries,"Crime,Drama,Mystery",8.3
The Guardian,-,7+,0,1,1,0,-,-,False,movie,Documentary,-
The Guardian,-,7+,0,1,1,0,-,-,False,movie,Action,-
The Guardian,-,7+,0,1,1,0,-,-,False,tvSeries,Crime,-
The Guardian,-,7+,0,1,1,0,-,-,False,movie,"Action,Thriller",4.1
The Guardian,-,7+,0,1,1,0,-,-,False,movie,"Action,Adventure,Drama",6.9
The Guardian,-,7+,0,1,1,0,-,-,False,tvSeries,Drama,-
The Guardian,-,7+,0,1,1,0,-,-,False,tvSeries,"Crime,Drama",7.4
The Guardian,-,7+,0,1,1,0,-,-,False,movie,"Action,Mystery,Sci-Fi",6.7
The Guardian,-,7+,0,1,1,0,-,-,False,movie,Documentary,-
The Guardian,-,7+,0,1,1,0,-,-,False,movie,Horror,4.2
The Guardian,-,7+,0,1,1,0,-,-,False,movie,"Crime,Drama",-
The Guardian,-,7+,0,1,1,0,-,-,False,movie,Documentary,-
The Guardian,-,7+,0,1,1,0,-,-,False,movie,Thriller,-
The Guardian,-,7+,0,1,1,0,-,-,False,movie,Drama,-
The Guardian,-,7+,0,1,1,0,-,-,False,movie,Drama,-
The Guardian,-,7+,0,1,1,0,-,-,False,movie,"Drama,Horror,Mystery",5.4
The Guardian,-,7+,0,1,1,0,-,-,False,movie,Romance,-
The Holy Man 2,-,-,1,0,0,0,-,-,False,-,-,-
The InBESTigators,2019,all,1,0,0,0,-,-,False,tvSeries,"Comedy,Crime,Family",7.4
The Lost Medallion: The Adventures of Billy Stone,-,7+,0,0,1,0,-,-,False,movie,"Adventure,Family,Fantasy",4.8
The Pink Panther,2019,-,-,-,-,-,-,-,False,tvSeries,"Animation,Comedy,Family",6.8
The Pink Panther,2019,-,-,-,-,-,-,-,False,movie,"Animation,Comedy",-
The Pink Panther,2019,-,-,-,-,-,-,-,False,movie,"Comedy,Crime,Romance",7.1
The Pink Panther,2019,-,-,-,-,-,-,-,False,movie,"Adventure,Comedy,Crime",5.6
The Pumpkin Karver,-,18+,0,0,1,0,-,-,False,movie,Horror,3.3
The Spy Who Went Into the Cold,-,-,0,0,1,0,-,-,False,movie,Documentary,6.5
The Take,-,18+,0,0,1,0,-,-,False,tvSeries,News,-
The Take,-,18+,0,0,1,0,-,-,False,movie,Documentary,7.7
The Take,-,18+,0,0,1,0,-,-,False,movie,"Action,Crime,Drama",5.5
The Take,-,18+,0,0,1,0,-,-,False,movie,"Action,Crime,Drama",5.8
The Take,-,18+,0,0,1,0,-,-,False,movie,Drama,-
The Take,-,18+,0,0,1,0,-,-,False,tvSeries,Talk-Show,-
The Take,-,18+,0,0,1,0,-,-,False,tvSeries,Talk-Show,-
The Weekend,-,-,0,0,1,0,-,-,False,movie,Drama,-
The Weekend,-,-,0,0,1,0,-,-,False,movie,\N,-
The Weekend,-,-,0,0,1,0,-,-,False,movie,Drama,6.1
The Weekend,-,-,0,0,1,0,-,-,False,movie,Horror,-
The Weekend,-,-,0,0,1,0,-,-,False,movie,Comedy,-
The Weekend,-,-,0,0,1,0,-,-,False,movie,Comedy,3.2
The Weekend,-,-,0,0,1,0,-,-,False,movie,Comedy,4.6
The Weekend,-,-,0,0,1,0,-,-,False,movie,\N,-
The Weekend,-,-,0,0,1,0,-,-,False,movie,"Comedy,Romance",6.7
The Weekend,-,-,0,0,1,0,-,-,False,movie,Thriller,-
Tiny Beats,-,-,0,1,0,0,-,-,False,tvSeries,\N,-
Trek: Spy on the Wildebeest,-,-,1,0,0,0,-,-,False,-,-,-
Tricked,-,-,0,0,1,0,-,-,False,tvSeries,Family,-
Tricked,-,-,0,0,1,0,-,-,False,tvSeries,Reality-TV,7.3
Trico Tri Happy Halloween,-,13+,0,0,1,0,-,-,False,movie,Family,4.0
Viral Beauty,-,-,0,0,1,0,-,-,False,movie,"Comedy,Romance",6.2
Wannabes,-,18+,0,0,1,0,-,-,False,movie,"Crime,Drama",5.7
We`ll Talk When You Get Back,-,-,0,0,1,0,-,-,False,-,-,-
Where We Started,-,-,0,0,1,0,-,-,False,movie,"Drama,Romance",6.7
Wild Rose,-,18+,0,1,0,0,-,-,False,movie,"Comedy,Drama,Music",7.2
Yoko,2018,-,1,0,0,0,-,-,False,movie,"Adventure,Comedy,Family",4.6
Yoko,2018,-,1,0,0,0,-,-,False,tvSeries,"Adventure,Animation,Comedy",7.8
Your Vice Is a Locked Room and Only I Have the Key,-,18+,0,0,1,0,-,-,False,-,-,-
Z: The Beginning of Everything,-,16+,0,0,1,0,-,-,False,tvSeries,"Biography,Drama",7.2
Zakir Khan : Haq Se Single,-,-,0,0,1,0,-,-,False,-,-,-
16 Stones,-,7+,0,0,1,0,-,-,False,movie,Adventure,5.0
40 West,-,-,0,0,1,0,-,-,False,movie,"Drama,Thriller",7.1
A Fortunate Man,2019,16+,1,0,0,0,Netflix,Selected territories,True,-,-,-
A Model Daughter: The Killing of Caroline Byrne,-,-,0,0,1,0,-,-,False,-,-,-
Alien Convergence,-,-,0,0,1,0,-,-,False,-,-,-
Angel's Perch,-,-,0,0,1,0,-,-,False,movie,Drama,6.2
Babies,-,-,1,0,0,0,Netflix,Worldwide,True,-,-,-
Between Something & Nothing,-,-,0,0,1,0,-,-,False,movie,Drama,5.0
Black Sea,2019,18+,1,0,0,0,-,-,False,movie,"Adventure,Drama,Thriller",6.4
BloodRayne,-,18+,0,0,1,0,-,-,False,movie,"Action,Adventure,Fantasy",2.9
Bob Lazar: Area 51 & Flying Saucers,2019,-,-,-,-,-,-,-,False,movie,Documentary,5.5
Budapest,2019,-,1,0,0,0,Netflix,"Selected territories, including Sweden",True,movie,"Drama,Romance",6.0
Budapest,2019,-,1,0,0,0,Netflix,"Selected territories, including Sweden",True,movie,Documentary,-
Budapest,2019,-,1,0,0,0,Netflix,"Selected territories, including Sweden",True,movie,Comedy,5.3
Budapest,2019,-,1,0,0,0,Netflix,"Selected territories, including Sweden",True,movie,Documentary,-
Bygones Be Bygones,2019,13+,1,0,0,0,-,-,False,-,-,-
Cargo,2018,-,1,0,1,0,Netflix,Worldwide,True,movie,"Fantasy,Horror,Sci-Fi",7.7
Cargo,2018,-,1,0,1,0,Netflix,Worldwide,True,movie,"Drama,Horror,Sci-Fi",6.3
Cargo,2018,-,1,0,1,0,Netflix,Worldwide,True,movie,"Mystery,Sci-Fi,Thriller",6.2
Cargo,2018,-,1,0,1,0,Netflix,Worldwide,True,movie,Documentary,-
Cargo,2018,-,1,0,1,0,Netflix,Worldwide,True,movie,Drama,7.2
Cargo,2018,-,1,0,1,0,Netflix,Worldwide,True,movie,Drama,5.1
